,country,countrycode,date,new_per_day,new_per_day_smooth,dead_per_day,dead_per_day_smooth,new_tests,new_tests_smoothed,positive_rate
0,Aruba,ABW,2020-03-13,0.2857142857142856,-0.23027765463829564,0.0,-0.0016183904761601778,,,
1,Aruba,ABW,2020-03-14,0.2857142857142856,0.0597760064800702,0.0,-0.002130510713246926,,,
2,Aruba,ABW,2020-03-15,0.2857142857142856,0.35038387012118416,0.0,-0.0026406554992875926,,,
3,Aruba,ABW,2020-03-16,0.28571428571428603,0.6422401260504573,0.0,-0.003144987071198679,,,
4,Aruba,ABW,2020-03-17,0.2857142857142856,0.9359740214409223,0.0,-0.0036370253369374618,,,
5,Aruba,ABW,2020-03-18,0.2857142857142856,1.231857607489387,0.0,-0.004107144120190101,,,
6,Aruba,ABW,2020-03-19,0.28571428571428603,1.529511666105872,0.0,-0.004542080235543828,,,
7,Aruba,ABW,2020-03-20,0.2857142857142856,1.8276095934140704,0.0,-0.004924465111857885,,,
8,Aruba,ABW,2020-03-21,2.0,2.123579669062701,0.0,-0.00523239231843632,,,
9,Aruba,ABW,2020-03-22,2.0,2.4135930892369633,0.0,-0.0054390384521104266,,,
10,Aruba,ABW,2020-03-23,2.0,2.6934123402333325,0.0,-0.005512359376839088,,,
11,Aruba,ABW,2020-03-24,2.0,2.958387601980826,0.0,-0.005414888716757257,,,
12,Aruba,ABW,2020-03-25,5.0,3.2031774244365088,0.0,-0.005103670712503803,,,
13,Aruba,ABW,2020-03-26,2.0,3.4219848787164793,0.0,-0.004530364955909147,,,
14,Aruba,ABW,2020-03-27,9.0,3.6098149908620503,0.0,-0.003641565984329275,,,
15,Aruba,ABW,2020-03-28,0.0,3.7619228816875534,0.0,-0.002379386070101119,,,
16,Aruba,ABW,2020-03-29,0.0,3.876295876257694,0.0,-0.0006823545668165342,,,
17,Aruba,ABW,2020-03-30,22.0,3.9486634080131715,0.0,0.0015133083919584814,,,
18,Aruba,ABW,2020-03-31,2.5,3.974552079264469,0.0,0.004271982521831329,,,
19,Aruba,ABW,2020-04-01,2.5,3.9606420622940757,0.0,0.007656438786069676,,,
20,Aruba,ABW,2020-04-02,0.0,3.915397394284808,0.0,0.011725067487737443,,,
21,Aruba,ABW,2020-04-03,5.0,3.8454081521721637,0.0,0.01652848068412615,,,
22,Aruba,ABW,2020-04-04,2.0,3.7546004756557956,0.0,0.022105431041567127,,,
23,Aruba,ABW,2020-04-05,2.0,3.646725057241661,0.0,0.02847799714876971,,,
24,Aruba,ABW,2020-04-06,0.0,3.524279580574928,0.0,0.03564599730048226,,,
25,Aruba,ABW,2020-04-07,7.0,3.387782119643551,0.0,0.04358061058275403,,,
26,Aruba,ABW,2020-04-08,3.0,3.2357267868907393,0.0,0.05221720650590517,,,
27,Aruba,ABW,2020-04-09,3.0,3.068390955546132,0.0,0.06144741323121518,,,
28,Aruba,ABW,2020-04-10,5.0,2.8864859193894894,0.0,0.07111049040981511,,,
29,Aruba,ABW,2020-04-11,4.0,2.690990610417348,0.0,0.08098411655338911,,,
30,Aruba,ABW,2020-04-12,6.0,2.4845013571488748,0.0,0.09077475337491916,,,
31,Aruba,ABW,2020-04-13,0.0,2.2714271424712122,0.0,0.10010781125105025,,,
32,Aruba,ABW,2020-04-14,0.0,2.0583623975228527,0.0,0.10851791127893072,,,
33,Aruba,ABW,2020-04-15,0.0,1.850628852020101,0.0,0.11543962051672982,,,
34,Aruba,ABW,2020-04-16,1.0,1.6514869234362735,1.0,0.12019912779824082,,,
35,Aruba,ABW,2020-04-17,2.0,1.4625099480419412,0.0,0.12217426100945582,,,
36,Aruba,ABW,2020-04-18,1.0,1.2846174271904953,1.0,0.12129032711665633,,,
37,Aruba,ABW,2020-04-19,0.0,1.118931374056675,0.0,0.11768448051706645,,,
38,Aruba,ABW,2020-04-20,1.0,0.9662868630379314,0.0,0.11204025197594399,,,
39,Aruba,ABW,2020-04-21,0.0,0.8267304083404945,0.0,0.10509054354630902,,,
40,Aruba,ABW,2020-04-22,0.0,0.7000064205278258,0.0,0.0974563226745788,,,
41,Aruba,ABW,2020-04-23,3.0,0.5851964448118947,0.0,0.08965347526749312,,,
42,Aruba,ABW,2020-04-24,0.0,0.481179832121187,0.0,0.08210036148779593,,,
43,Aruba,ABW,2020-04-25,0.0,0.3882503524645983,0.0,0.07512555661580786,,,
44,Aruba,ABW,2020-04-26,0.0,0.3067187651527099,0.0,0.06897535690652151,,,
45,Aruba,ABW,2020-04-27,0.0,0.23650528895438003,0.0,0.06382072028578892,,,
46,Aruba,ABW,2020-04-28,0.0,0.17722122860741107,0.0,0.05976339418487935,,,
47,Aruba,ABW,2020-04-29,0.0,0.12823932342593575,0.0,0.05684105836201816,,,
48,Aruba,ABW,2020-04-30,0.0,0.08875319535224317,0.0,0.055031380003625424,,,
49,Aruba,ABW,2020-05-01,0.0,0.0578265144237724,0.0,0.05425494271126624,,,
50,Aruba,ABW,2020-05-02,0.0,0.03443268063804133,0.0,0.05437707124080907,,,
51,Aruba,ABW,2020-05-03,0.0,0.017485952862504393,0.0,0.05520863118528053,,,
52,Aruba,ABW,2020-05-04,0.0,0.005865047223546809,0.0,0.05650593827803613,,,
53,Aruba,ABW,2020-05-05,0.0,-0.0015697121342970158,0.0,0.05796996665512482,,,
54,Aruba,ABW,2020-05-06,0.0,-0.005964570374074618,0.0,0.05924510013712094,,,
55,Aruba,ABW,2020-05-07,1.0,-0.0084647085327616,0.0,0.059917726063945645,,,
56,Aruba,ABW,2020-05-08,0.0,-0.010042819709022707,1.0,0.05951502788942298,,,
57,Aruba,ABW,2020-05-09,0.0,-0.010995943644151716,0.0,0.05767122426385975,,,
58,Aruba,ABW,2020-05-10,0.0,-0.011444337975489709,0.0,0.054628533660404106,,,
59,Aruba,ABW,2020-05-11,0.0,-0.011497337595591283,0.0,0.05073847911366486,,,
60,Aruba,ABW,2020-05-12,0.0,-0.011252887568325117,0.0,0.04629804181006696,,,
61,Aruba,ABW,2020-05-13,0.0,-0.01079747373568421,0.0,0.041553505489934806,,,
62,Aruba,ABW,2020-05-14,0.0,-0.01020635298377042,0.0,0.03670486024129908,,,
63,Aruba,ABW,2020-05-15,0.0,-0.009543996557129227,0.0,0.03191051842045753,,,
64,Aruba,ABW,2020-05-16,0.0,-0.008864671015249511,0.0,0.027292141722233685,,,
65,Aruba,ABW,2020-05-17,0.0,-0.008213092198529694,0.0,0.02293942002369234,,,
66,Aruba,ABW,2020-05-18,0.0,-0.007625097773725266,0.0,0.018914679420561326,,,
67,Aruba,ABW,2020-05-19,0.0,-0.007128293486072736,0.0,0.01525722890792894,,,
68,Aruba,ABW,2020-05-20,0.0,-0.006742637136734925,0.0,0.011987382591557561,,,
69,Aruba,ABW,2020-05-21,0.0,-0.006480932554759657,0.0,0.009110117410435834,,,
70,Aruba,ABW,2020-05-22,0.0,-0.0063492135033648605,0.0,0.006618345425895036,,,
71,Aruba,ABW,2020-05-23,0.0,-0.006347004639852546,0.0,0.004495795149439011,,,
72,Aruba,ABW,2020-05-24,0.0,-0.0064674534458136045,0.0,0.0027195085236240485,,,
73,Aruba,ABW,2020-05-25,0.0,-0.006697333581433838,0.0,0.0012619694271868475,,,
74,Aruba,ABW,2020-05-26,0.0,-0.007016926522713633,0.0,9.288633034325455e-05,,,
75,Aruba,ABW,2020-05-27,0.0,-0.007399794740932876,0.0,-0.0008193436534750236,,,
76,Aruba,ABW,2020-05-28,0.0,-0.007812466200462516,0.0,-0.0015064592418495995,,,
77,Aruba,ABW,2020-05-29,0.0,-0.008214056691551407,0.0,-0.0019994165451674775,,,
78,Aruba,ABW,2020-05-30,0.0,-0.008555863566638304,0.0,-0.0023276960987128155,,,
79,Aruba,ABW,2020-05-31,0.0,-0.00878097187310116,0.0,-0.0025188044935719666,,,
80,Aruba,ABW,2020-06-01,0.0,-0.008823921699554224,0.0,-0.0025979411794512944,,,
81,Aruba,ABW,2020-06-02,0.0,-0.008610493763113859,0.0,-0.002587802960869763,,,
82,Aruba,ABW,2020-06-03,0.0,-0.008057678798841813,0.0,-0.0025085009946698646,,,
83,Aruba,ABW,2020-06-04,0.0,-0.0070739050500492826,0.0,-0.0023775675831699565,,,
84,Aruba,ABW,2020-06-05,0.0,-0.005559606913866938,0.0,-0.0022100326305364306,,,
85,Aruba,ABW,2020-06-06,0.0,-0.003408226310629716,0.0,-0.002018552199768118,,,
86,Aruba,ABW,2020-06-07,0.0,-0.000507746275284475,0.0,-0.001813574103896795,,,
87,Aruba,ABW,2020-06-08,0.0,0.0032571368202900857,0.0,-0.001603527835043879,,,
88,Aruba,ABW,2020-06-09,0.0,0.008002090647356937,0.0,-0.0013950283413787035,,,
89,Aruba,ABW,2020-06-10,0.0,0.01383935897133147,0.0,-0.0011930851800487096,,,
90,Aruba,ABW,2020-06-11,0.0,0.020872993222229866,0.0,-0.0010013103896192386,,,
91,Aruba,ABW,2020-06-12,0.0,0.029192992023969657,0.0,-0.0008221200327712346,,,
92,Aruba,ABW,2020-06-13,0.0,0.03886824550465833,0.0,-0.00065692575997821,,,
93,Aruba,ABW,2020-06-14,0.0,0.04993819547628528,0.0,-0.0005063139437222457,,,
94,Aruba,ABW,2020-06-15,0.0,0.06240314391608209,0.0,-0.00037021094029983457,,,
95,Aruba,ABW,2020-06-16,0.0,0.07621317188514673,0.0,-0.0002480338646869664,,,
96,Aruba,ABW,2020-06-17,0.0,0.09125567043072258,0.0,-0.00013882692702648784,,,
97,Aruba,ABW,2020-06-18,0.0,0.10734153552132765,0.0,-4.13838914609447e-05,,,
98,Aruba,ABW,2020-06-19,0.0,0.1241901420395397,0.0,4.564240637301875e-05,,,
99,Aruba,ABW,2020-06-20,0.0,0.1414132886326076,0.0,0.0001236422940163513,,,
100,Aruba,ABW,2020-06-21,0.0,0.15849839700545368,0.0,0.00019396191682313283,,,
101,Aruba,ABW,2020-06-22,0.0,0.1747913570489221,0.0,0.00025782493541284053,,,
102,Aruba,ABW,2020-06-23,0.0,0.18947953375667687,0.0,0.0003162619315099272,,,
103,Aruba,ABW,2020-06-24,0.0,0.20157559353062882,0.0,0.0003700463090627433,,,
104,Aruba,ABW,2020-06-25,0.0,0.2099029660216718,0.0,0.00041963566972225884,,,
105,Aruba,ABW,2020-06-26,0.0,0.21308393225309044,0.0,0.000465117898283004,,,
106,Aruba,ABW,2020-06-27,0.0,0.2095315187620371,0.0,0.0005061615090212905,,,
107,Aruba,ABW,2020-06-28,0.0,0.197446578209484,0.0,0.0005419701732417987,,,
108,Aruba,ABW,2020-06-29,0.0,0.17482164550773552,0.0,0.0005712417674364779,,,
109,Aruba,ABW,2020-06-30,2.0,0.13945336977046607,0.0,0.0005921327460136138,,,
110,Aruba,ABW,2020-07-01,0.0,0.08929919648603292,0.0,0.0006022291479679131,,,
111,Aruba,ABW,2020-07-02,0.0,0.0235141129644367,0.0,0.0005985260877195922,,,
112,Aruba,ABW,2020-07-03,1.0,-0.05850000730957072,0.0,0.0005774181499215113,,,
113,Aruba,ABW,2020-07-04,0.0,-0.15719528745469963,0.0,0.000534703697730251,,,
114,Aruba,ABW,2020-07-05,1.0,-0.27229517504683765,0.0,0.0004656067028466989,,,
115,Aruba,ABW,2020-07-06,0.0,-0.40302936118333726,0.0,0.00036482029952706403,,,
116,Aruba,ABW,2020-07-07,0.0,-0.5476850268933774,0.0,0.00022657683610683663,,,
117,Aruba,ABW,2020-07-08,0.0,-0.7039767643428024,0.0,4.4749724528957e-05,,,
118,Aruba,ABW,2020-07-09,0.0,-0.8690689911507363,0.0,-0.0001870071556908563,,,
119,Aruba,ABW,2020-07-10,0.0,-1.0394199752740774,0.0,-0.0004750763895978083,,,
120,Aruba,ABW,2020-07-11,0.0,-1.2106171684027414,0.0,-0.000825643973100043,,,
121,Aruba,ABW,2020-07-12,0.0,-1.3772074206149318,0.0,-0.001244409923345666,,,
122,Aruba,ABW,2020-07-13,0.0,-1.5325265215835306,0.0,-0.0017362364092670713,,,
123,Aruba,ABW,2020-07-14,0.0,-1.6685335553804,0.0,-0.002304727755272889,,,
124,Aruba,ABW,2020-07-15,1.0,-1.7756567673950316,0.0,-0.0029517375211210624,,,
125,Aruba,ABW,2020-07-16,0.0,-1.8424921845466422,0.0,-0.003676799132276641,,,
126,Aruba,ABW,2020-07-17,2.0,-1.8551977869060479,0.0,-0.004476478300328984,,,
127,Aruba,ABW,2020-07-18,0.0,-1.797595748189008,0.0,-0.005343647808547111,,,
128,Aruba,ABW,2020-07-19,0.0,-1.6503282489379092,0.0,-0.0062666882212909815,,,
129,Aruba,ABW,2020-07-20,5.0,-1.3919193667542062,0.0,-0.007228621784976536,,,
130,Aruba,ABW,2020-07-21,2.0,-0.9984255736152323,0.0,-0.008206191296156757,,,
131,Aruba,ABW,2020-07-22,2.0,-0.44086222850376666,0.0,-0.009168901085142154,,,
132,Aruba,ABW,2020-07-23,0.0,0.3132298648008762,0.0,-0.01007804355564085,,,
133,Aruba,ABW,2020-07-24,0.0,1.2983867534742117,0.0,-0.010885741969019931,,,
134,Aruba,ABW,2020-07-25,1.0,2.5491260589351343,0.0,-0.011534048379226244,,,
135,Aruba,ABW,2020-07-26,1.0,4.098788241618857,0.0,-0.011954144793524798,,,
136,Aruba,ABW,2020-07-27,0.0,5.978946381374678,0.0,-0.012065705698279906,,,
137,Aruba,ABW,2020-07-28,0.0,8.217849696622611,0.0,-0.01177649094301004,,,
138,Aruba,ABW,2020-07-29,0.0,10.837869457257247,0.0,-0.010982249456558657,,,
139,Aruba,ABW,2020-07-30,0.0,13.853087274409738,0.0,-0.009567026143924072,,,
140,Aruba,ABW,2020-07-31,1.0,17.2666701087611,0.0,-0.0074039762679760195,,,
141,Aruba,ABW,2020-08-01,1.0,21.068018339633426,0.0,-0.004356803251362606,,,
142,Aruba,ABW,2020-08-02,0.0,25.230017867529355,0.0,-0.00028194663043117714,,,
143,Aruba,ABW,2020-08-03,1.0,29.705239484285915,0.0,0.004968343770830509,,,
144,Aruba,ABW,2020-08-04,2.0,34.421280119662725,0.0,0.011541904255563815,,,
145,Aruba,ABW,2020-08-05,8.0,39.2769625532822,0.0,0.01958137704404111,,,
146,Aruba,ABW,2020-08-06,39.0,44.13946670148379,0.0,0.029217606335543482,,,
147,Aruba,ABW,2020-08-07,92.0,48.848833909196486,0.0,0.040561568958854,,,
148,Aruba,ABW,2020-08-08,133.0,53.24365679541246,0.0,0.05369470998243185,,,
149,Aruba,ABW,2020-08-09,113.0,57.20377281410241,0.0,0.06865757380871935,,,
150,Aruba,ABW,2020-08-10,54.0,60.67875127877999,0.0,0.08543665112265196,,,
151,Aruba,ABW,2020-08-11,67.0,63.66758801291259,0.0,0.10394940330380742,,,
152,Aruba,ABW,2020-08-12,87.0,66.17468651999197,0.0,0.12402748032341994,,,
153,Aruba,ABW,2020-08-13,81.0,68.20903425581945,0.0,0.14539821754733895,,,
154,Aruba,ABW,2020-08-14,96.0,69.79620603549728,1.0,0.1676645830504364,,,
155,Aruba,ABW,2020-08-15,79.0,70.978158551076,0.0,0.190450685225639,,,
156,Aruba,ABW,2020-08-16,75.0,71.81780745073664,0.0,0.21388004734158725,,,
157,Aruba,ABW,2020-08-17,54.0,72.38832419719316,0.0,0.23805227752322908,,,
158,Aruba,ABW,2020-08-18,19.0,72.76327436184309,0.0,0.2628527658187501,,,
159,Aruba,ABW,2020-08-19,0.0,72.99551374321094,0.0,0.2879285068937432,,,
160,Aruba,ABW,2020-08-20,175.0,73.08677419330985,1.0,0.3126633336107174,,,
161,Aruba,ABW,2020-08-21,91.0,72.99810820086878,1.0,0.3363197524846655,,,
162,Aruba,ABW,2020-08-22,77.0,72.74940363687878,0.0,0.3586816411360515,,,
163,Aruba,ABW,2020-08-23,70.0,72.39027332884892,1.0,0.3800306042482844,,,
164,Aruba,ABW,2020-08-24,34.0,71.97577121271704,0.0,0.4006230418132072,,,
165,Aruba,ABW,2020-08-25,60.0,71.55372962479387,0.0,0.4210024030218657,,,
166,Aruba,ABW,2020-08-26,42.0,71.14431205123896,1.0,0.44147798204787236,,,
167,Aruba,ABW,2020-08-27,90.0,70.74877390317673,0.0,0.46210446668580085,,,
168,Aruba,ABW,2020-08-28,88.0,70.35020580165262,0.0,0.4831619336528305,,,
169,Aruba,ABW,2020-08-29,58.0,69.94262769479471,1.0,0.5046346542302982,,,
170,Afghanistan,AFG,2019-12-31,0.0,8.278129715656236e-05,0.0,1.0537375784393751e-05,,,
171,Afghanistan,AFG,2020-01-01,0.0,5.659710813890362e-05,0.0,7.773289349039257e-06,,,
172,Afghanistan,AFG,2020-01-02,0.0,3.032061266627679e-05,0.0,4.997358144906752e-06,,,
173,Afghanistan,AFG,2020-01-03,0.0,3.816676615175001e-06,0.0,2.191716296187673e-06,,,
174,Afghanistan,AFG,2020-01-04,0.0,-2.3080147156830632e-05,0.0,-6.664994767011332e-07,,,
175,Afghanistan,AFG,2020-01-05,0.0,-5.0539060742447786e-05,0.0,-3.602337592457358e-06,,,
176,Afghanistan,AFG,2020-01-06,0.0,-7.870606920856661e-05,0.0,-6.640166353128337e-06,,,
177,Afghanistan,AFG,2020-01-07,0.0,-0.00010767646983773472,0.0,-9.800731101769004e-06,,,
178,Afghanistan,AFG,2020-01-08,0.0,-0.00013746664102571373,0.0,-1.3098109891793604e-05,,,
179,Afghanistan,AFG,2020-01-09,0.0,-0.0001679850401489793,0.0,-1.6536547409807532e-05,,,
180,Afghanistan,AFG,2020-01-10,0.0,-0.00019900239884592115,0.0,-2.0107153587981847e-05,,,
181,Afghanistan,AFG,2020-01-11,0.0,-0.0002301212123184155,0.0,-2.3784463207817366e-05,,,
182,Afghanistan,AFG,2020-01-12,0.0,-0.00026074475724183557,0.0,-2.752286596823724e-05,,,
183,Afghanistan,AFG,2020-01-13,0.0,-0.00029004604135505926,0.0,-3.125293310430282e-05,,,
184,Afghanistan,AFG,2020-01-14,0.0,-0.0003169372872313591,0.0,-3.487768682535236e-05,,,
185,Afghanistan,AFG,2020-01-15,0.0,-0.0003400407831413823,0.0,-3.8268882693207725e-05,,,
186,Afghanistan,AFG,2020-01-16,0.0,-0.0003576621947376016,0.0,-4.126340263554083e-05,,,
187,Afghanistan,AFG,2020-01-17,0.0,-0.00036776772110348955,0.0,-4.365988756897316e-05,,,
188,Afghanistan,AFG,2020-01-18,0.0,-0.00036796679500901116,0.0,-4.521577347505718e-05,,,
189,Afghanistan,AFG,2020-01-19,0.0,-0.0003555023660952985,0.0,-4.564493298426426e-05,,,
190,Afghanistan,AFG,2020-01-20,0.0,-0.00032725116156985393,0.0,-4.461616566826169e-05,,,
191,Afghanistan,AFG,2020-01-21,0.0,-0.00027973668417889555,0.0,-4.175282370614707e-05,,,
192,Afghanistan,AFG,2020-01-22,0.0,-0.000209158071687553,0.0,-3.663390451903231e-05,,,
193,Afghanistan,AFG,2020-01-23,0.0,-0.00011143829303044888,0.0,-2.879698721554483e-05,,,
194,Afghanistan,AFG,2020-01-24,0.0,1.770452224113143e-05,0.0,-1.7743433782362308e-05,,,
195,Afghanistan,AFG,2020-01-25,0.0,0.00018265855200358077,0.0,-2.946317035795384e-06,,,
196,Afghanistan,AFG,2020-01-26,0.0,0.00038778827737859456,0.0,1.6138426851050617e-05,,,
197,Afghanistan,AFG,2020-01-27,0.0,0.0006372686354425427,0.0,4.005709565153173e-05,,,
198,Afghanistan,AFG,2020-01-28,0.0,0.0009348789876466408,0.0,6.933902609695479e-05,,,
199,Afghanistan,AFG,2020-01-29,0.0,0.0012837527592047641,0.0,0.00010447256295407235,,,
200,Afghanistan,AFG,2020-01-30,0.0,0.0016860790080726687,0.0,0.00014587566631112868,,,
201,Afghanistan,AFG,2020-01-31,0.0,0.0021427528367452503,0.0,0.00019386067314255056,,,
202,Afghanistan,AFG,2020-02-01,0.0,0.0026529725139455493,0.0,0.00024859280065277195,,,
203,Afghanistan,AFG,2020-02-02,0.0,0.003213782477420759,0.0,0.00031004208567258227,,,
204,Afghanistan,AFG,2020-02-03,0.0,0.0038195630966214897,0.0,0.0003779286027435924,,,
205,Afghanistan,AFG,2020-02-04,0.0,0.004461470238909552,0.0,0.0004516610000233436,,,
206,Afghanistan,AFG,2020-02-05,0.0,0.005126830358049383,0.0,0.0005302686434710685,,,
207,Afghanistan,AFG,2020-02-06,0.0,0.005798500058888076,0.0,0.0006123279725784797,,,
208,Afghanistan,AFG,2020-02-07,0.0,0.006454202931302765,0.0,0.0006958840515375773,,,
209,Afghanistan,AFG,2020-02-08,0.0,0.007065860924609278,0.0,0.0007783687539188524,,,
210,Afghanistan,AFG,2020-02-09,0.0,0.007598942672689748,0.0,0.0008565175514021291,,,
211,Afghanistan,AFG,2020-02-10,0.0,0.008011856984718043,0.0,0.0009262874911396056,,,
212,Afghanistan,AFG,2020-02-11,0.0,0.00825542616859981,0.0,0.0009827796432313018,,,
213,Afghanistan,AFG,2020-02-12,0.0,0.008272480907819945,0.0,0.0010201700782511978,,,
214,Afghanistan,AFG,2020-02-13,0.0,0.007997625986202251,0.0,0.0010316542901729708,,,
215,Afghanistan,AFG,2020-02-14,0.0,0.0073572341262115905,0.0,0.001009410903726584,,,
216,Afghanistan,AFG,2020-02-15,0.0,0.0062697334025017,0.0,0.0009445914835582217,,,
217,Afghanistan,AFG,2020-02-16,0.0,0.0046462618837383104,0.0,0.0008273442760976733,,,
218,Afghanistan,AFG,2020-02-17,0.0,0.0023917710470591548,0.0,0.0006468807374654884,,,
219,Afghanistan,AFG,2020-02-18,0.0,-0.0005933332680338202,0.0,0.0003915946979353661,,,
220,Afghanistan,AFG,2020-02-19,0.0,-0.004410917496446145,0.0,4.924494241511073e-05,,,
221,Afghanistan,AFG,2020-02-20,0.0,-0.00916211526035124,0.0,-0.00039278720572770063,,,
222,Afghanistan,AFG,2020-02-21,0.0,-0.014943489091078352,0.0,-0.0009471530869996939,,,
223,Afghanistan,AFG,2020-02-22,0.0,-0.021842258365531258,0.0,-0.0016260921204913194,,,
224,Afghanistan,AFG,2020-02-23,0.0,-0.029930497594083515,0.0,-0.0024408748411301876,,,
225,Afghanistan,AFG,2020-02-24,0.0,-0.03925821872118264,0.0,-0.0034011214007254485,,,
226,Afghanistan,AFG,2020-02-25,1.0,-0.049845266446122416,0.0,-0.004513984364685713,,,
227,Afghanistan,AFG,2020-02-26,0.0,-0.06150514435392701,0.0,-0.005783186310963983,,,
228,Afghanistan,AFG,2020-02-27,0.0,-0.07333394788333038,0.0,-0.00720790523206598,,,
229,Afghanistan,AFG,2020-02-28,0.0,-0.08419934407938454,0.0,-0.00878150419977005,,,
230,Afghanistan,AFG,2020-02-29,0.0,-0.09289575336051714,0.0,-0.01049010632732278,,,
231,Afghanistan,AFG,2020-03-01,0.0,-0.09813367437713308,0.0,-0.012311021910426732,,,
232,Afghanistan,AFG,2020-03-02,0.0,-0.09853119402922719,0.0,-0.014211041900203496,,,
233,Afghanistan,AFG,2020-03-03,0.5,-0.09260897485161934,0.0,-0.016144620705253875,,,
234,Afghanistan,AFG,2020-03-04,0.5,-0.07870668714934015,0.0,-0.01805198186827664,,,
235,Afghanistan,AFG,2020-03-05,0.5,-0.05465554714323029,0.0,-0.01985719252446467,,,
236,Afghanistan,AFG,2020-03-06,0.5,-0.017709178249591506,0.0,-0.021466266799217548,,,
237,Afghanistan,AFG,2020-03-07,0.5,0.0354318555170437,0.0,-0.022765374470459666,,,
238,Afghanistan,AFG,2020-03-08,0.5,0.10858251573514144,0.0,-0.023619249274374792,,,
239,Afghanistan,AFG,2020-03-09,1.0,0.20601945888484707,0.0,-0.023869911064271915,,,
240,Afghanistan,AFG,2020-03-10,1.0,0.33249051572433774,0.0,-0.02333583743743065,,,
241,Afghanistan,AFG,2020-03-11,1.0,0.49345003171531987,0.0,-0.021811743106418882,,,
242,Afghanistan,AFG,2020-03-12,0.75,0.6950147761510901,0.0,-0.019069148755790497,,,
243,Afghanistan,AFG,2020-03-13,0.75,0.9437600926627656,0.0,-0.014857944780038398,,,
244,Afghanistan,AFG,2020-03-14,0.75,1.246350202220771,0.0,-0.008909178349947347,,,
245,Afghanistan,AFG,2020-03-15,0.75,1.6092463886334016,0.0,-0.0009393137023292117,,,
246,Afghanistan,AFG,2020-03-16,6.0,2.038403027585984,0.0,0.009343765835560113,,,
247,Afghanistan,AFG,2020-03-17,5.0,2.5397792096810488,0.0,0.022232731268682554,,,
248,Afghanistan,AFG,2020-03-18,1.0,3.1222448300412995,0.0,0.03801046573398396,,,
249,Afghanistan,AFG,2020-03-19,0.0,3.796618438327631,0.0,0.056937115438707754,,,
250,Afghanistan,AFG,2020-03-20,0.0,4.572079382170856,0.0,0.07923425273128831,,,
251,Afghanistan,AFG,2020-03-21,2.0,5.454156559090762,0.0,0.10506589354037606,,,
252,Afghanistan,AFG,2020-03-22,0.0,6.444118090410051,0.0,0.1345161505547342,,,
253,Afghanistan,AFG,2020-03-23,10.0,7.539089150553023,0.0,0.16756336169210806,,,
254,Afghanistan,AFG,2020-03-24,6.0,8.731728828179673,1.0,0.20405061397644808,,,
255,Afghanistan,AFG,2020-03-25,2.0,10.014807622773917,0.0,0.2438195229249758,,,
256,Afghanistan,AFG,2020-03-26,33.0,11.37834648225384,0.0,0.28717423569646566,,,
257,Afghanistan,AFG,2020-03-27,0.0,12.810169273155845,0.0,0.33434107113114897,,,
258,Afghanistan,AFG,2020-03-28,16.0,14.309054422772984,1.0,0.3852582503820927,,,
259,Afghanistan,AFG,2020-03-29,15.0,15.869121019392963,1.0,0.43969552667266953,,,
260,Afghanistan,AFG,2020-03-30,8.0,17.483334412901232,1.0,0.49787058956269836,,,
261,Afghanistan,AFG,2020-03-31,27.0,19.142779927672095,0.0,0.5605613703626448,,,
262,Afghanistan,AFG,2020-04-01,25.0,20.833380185611013,0.0,0.6288808455522574,,,
263,Afghanistan,AFG,2020-04-02,26.0,22.545414192622573,0.0,0.703546763563821,,,
264,Afghanistan,AFG,2020-04-03,43.0,24.273828669849458,0.0,0.7846463036744289,,,
265,Afghanistan,AFG,2020-04-04,0.0,26.019694985477045,0.0,0.8715613208029165,,,
266,Afghanistan,AFG,2020-04-05,35.0,27.79281650237586,1.0,0.9628872679163064,,,
267,Afghanistan,AFG,2020-04-06,29.0,29.589959308622586,2.0,1.0565132618363557,,,
268,Afghanistan,AFG,2020-04-07,38.0,31.408259709126813,0.0,1.1503651855419246,,,
269,Afghanistan,AFG,2020-04-08,30.0,33.24676243164663,4.0,1.2428128149880453,,,
270,Afghanistan,AFG,2020-04-09,56.0,35.10827100264274,3.0,1.332075644711838,,,
271,Afghanistan,AFG,2020-04-10,61.0,36.99800743699113,1.0,1.418299480213013,,,
272,Afghanistan,AFG,2020-04-11,37.0,38.938598178350205,0.0,1.5031333944464005,,,
273,Afghanistan,AFG,2020-04-12,34.0,40.97184903325289,3.0,1.5879748075540117,,,
274,Afghanistan,AFG,2020-04-13,52.0,43.141113314207644,0.0,1.6733838343949845,,,
275,Afghanistan,AFG,2020-04-14,58.0,45.4862463177692,3.0,1.760332932761544,,,
276,Afghanistan,AFG,2020-04-15,49.0,48.05393975213593,2.0,1.8491202456181115,,,
277,Afghanistan,AFG,2020-04-16,70.0,50.90087197243065,2.0,1.94061718322789,,,
278,Afghanistan,AFG,2020-04-17,10.0,54.08962675965176,4.0,2.036012568083239,,,
279,Afghanistan,AFG,2020-04-18,51.0,57.68833560010276,1.0,2.1368876815442803,,,
280,Afghanistan,AFG,2020-04-19,63.0,61.73777800901447,0.0,2.245954676653306,,,
281,Afghanistan,AFG,2020-04-20,88.0,66.26712510202337,3.0,2.3651199810653925,,,
282,Afghanistan,AFG,2020-04-21,35.0,71.30890025156555,2.0,2.494707468820476,,,
283,Afghanistan,AFG,2020-04-22,61.0,76.9042829564264,1.0,2.63500745672295,,,
