,adm_area_1,confirmed,countrycode,date,new_per_day,new_per_day_smooth,latitude,longitude
0,Alabama,6,USA,2020-03-13,6.0,,32.793242436888086,-86.82796680140542
1,Alabama,12,USA,2020-03-14,6.0,,32.793242436888086,-86.82796680140542
2,Alabama,23,USA,2020-03-15,11.0,,32.793242436888086,-86.82796680140542
3,Alabama,29,USA,2020-03-16,6.0,,32.793242436888086,-86.82796680140542
4,Alabama,39,USA,2020-03-17,10.0,,32.793242436888086,-86.82796680140542
5,Alabama,51,USA,2020-03-18,12.0,,32.793242436888086,-86.82796680140542
6,Alabama,78,USA,2020-03-19,27.0,11.142857142857142,32.793242436888086,-86.82796680140542
7,Alabama,106,USA,2020-03-20,28.0,14.285714285714286,32.793242436888086,-86.82796680140542
8,Alabama,131,USA,2020-03-21,25.0,17.0,32.793242436888086,-86.82796680140542
9,Alabama,157,USA,2020-03-22,26.0,19.142857142857142,32.793242436888086,-86.82796680140542
10,Alabama,196,USA,2020-03-23,39.0,23.857142857142858,32.793242436888086,-86.82796680140542
11,Alabama,242,USA,2020-03-24,46.0,29.0,32.793242436888086,-86.82796680140542
12,Alabama,386,USA,2020-03-25,144.0,47.857142857142854,32.793242436888086,-86.82796680140542
13,Alabama,538,USA,2020-03-26,152.0,65.71428571428571,32.793242436888086,-86.82796680140542
14,Alabama,639,USA,2020-03-27,101.0,76.14285714285714,32.793242436888086,-86.82796680140542
15,Alabama,720,USA,2020-03-28,81.0,84.14285714285714,32.793242436888086,-86.82796680140542
16,Alabama,830,USA,2020-03-29,110.0,96.14285714285714,32.793242436888086,-86.82796680140542
17,Alabama,947,USA,2020-03-30,117.0,107.28571428571429,32.793242436888086,-86.82796680140542
18,Alabama,999,USA,2020-03-31,52.0,108.14285714285714,32.793242436888086,-86.82796680140542
19,Alabama,1108,USA,2020-04-01,109.0,103.14285714285714,32.793242436888086,-86.82796680140542
20,Alabama,1270,USA,2020-04-02,162.0,104.57142857142857,32.793242436888086,-86.82796680140542
21,Alabama,1535,USA,2020-04-03,265.0,128.0,32.793242436888086,-86.82796680140542
22,Alabama,1632,USA,2020-04-04,97.0,130.28571428571428,32.793242436888086,-86.82796680140542
23,Alabama,1840,USA,2020-04-05,208.0,144.28571428571428,32.793242436888086,-86.82796680140542
24,Alabama,2005,USA,2020-04-06,165.0,151.14285714285714,32.793242436888086,-86.82796680140542
25,Alabama,2197,USA,2020-04-07,192.0,171.14285714285714,32.793242436888086,-86.82796680140542
26,Alabama,2498,USA,2020-04-08,301.0,198.57142857142858,32.793242436888086,-86.82796680140542
27,Alabama,2838,USA,2020-04-09,340.0,224.0,32.793242436888086,-86.82796680140542
28,Alabama,3008,USA,2020-04-10,170.0,210.42857142857142,32.793242436888086,-86.82796680140542
29,Alabama,3262,USA,2020-04-11,254.0,232.85714285714286,32.793242436888086,-86.82796680140542
30,Alabama,3583,USA,2020-04-12,321.0,249.0,32.793242436888086,-86.82796680140542
31,Alabama,3805,USA,2020-04-13,222.0,257.14285714285717,32.793242436888086,-86.82796680140542
32,Alabama,3953,USA,2020-04-14,148.0,250.85714285714286,32.793242436888086,-86.82796680140542
33,Alabama,4241,USA,2020-04-15,288.0,249.0,32.793242436888086,-86.82796680140542
34,Alabama,4404,USA,2020-04-16,163.0,223.71428571428572,32.793242436888086,-86.82796680140542
35,Alabama,4572,USA,2020-04-17,168.0,223.42857142857142,32.793242436888086,-86.82796680140542
36,Alabama,4723,USA,2020-04-18,151.0,208.71428571428572,32.793242436888086,-86.82796680140542
37,Alabama,4903,USA,2020-04-19,180.0,188.57142857142858,32.793242436888086,-86.82796680140542
38,Alabama,5078,USA,2020-04-20,175.0,181.85714285714286,32.793242436888086,-86.82796680140542
39,Alabama,5327,USA,2020-04-21,249.0,196.28571428571428,32.793242436888086,-86.82796680140542
40,Alabama,5610,USA,2020-04-22,283.0,195.57142857142858,32.793242436888086,-86.82796680140542
41,Alabama,5832,USA,2020-04-23,222.0,204.0,32.793242436888086,-86.82796680140542
42,Alabama,6026,USA,2020-04-24,194.0,207.71428571428572,32.793242436888086,-86.82796680140542
43,Alabama,6213,USA,2020-04-25,187.0,212.85714285714286,32.793242436888086,-86.82796680140542
44,Alabama,6421,USA,2020-04-26,208.0,216.85714285714286,32.793242436888086,-86.82796680140542
45,Alabama,6539,USA,2020-04-27,118.0,208.71428571428572,32.793242436888086,-86.82796680140542
46,Alabama,6750,USA,2020-04-28,211.0,203.28571428571428,32.793242436888086,-86.82796680140542
47,Alabama,6925,USA,2020-04-29,175.0,187.85714285714286,32.793242436888086,-86.82796680140542
48,Alabama,7068,USA,2020-04-30,143.0,176.57142857142858,32.793242436888086,-86.82796680140542
49,Alabama,7294,USA,2020-05-01,226.0,181.14285714285714,32.793242436888086,-86.82796680140542
50,Alabama,7611,USA,2020-05-02,317.0,199.71428571428572,32.793242436888086,-86.82796680140542
51,Alabama,7888,USA,2020-05-03,277.0,209.57142857142858,32.793242436888086,-86.82796680140542
52,Alabama,8112,USA,2020-05-04,224.0,224.71428571428572,32.793242436888086,-86.82796680140542
53,Alabama,8437,USA,2020-05-05,325.0,241.0,32.793242436888086,-86.82796680140542
54,Alabama,8691,USA,2020-05-06,254.0,252.28571428571428,32.793242436888086,-86.82796680140542
55,Alabama,9046,USA,2020-05-07,355.0,282.57142857142856,32.793242436888086,-86.82796680140542
56,Alabama,9385,USA,2020-05-08,339.0,298.7142857142857,32.793242436888086,-86.82796680140542
57,Alabama,9668,USA,2020-05-09,283.0,293.85714285714283,32.793242436888086,-86.82796680140542
58,Alabama,9889,USA,2020-05-10,221.0,285.85714285714283,32.793242436888086,-86.82796680140542
59,Alabama,10164,USA,2020-05-11,275.0,293.14285714285717,32.793242436888086,-86.82796680140542
60,Alabama,10464,USA,2020-05-12,300.0,289.57142857142856,32.793242436888086,-86.82796680140542
61,Alabama,10700,USA,2020-05-13,236.0,287.0,32.793242436888086,-86.82796680140542
62,Alabama,11101,USA,2020-05-14,401.0,293.57142857142856,32.793242436888086,-86.82796680140542
63,Alabama,11373,USA,2020-05-15,272.0,284.0,32.793242436888086,-86.82796680140542
64,Alabama,11674,USA,2020-05-16,301.0,286.57142857142856,32.793242436888086,-86.82796680140542
65,Alabama,11771,USA,2020-05-17,97.0,268.85714285714283,32.793242436888086,-86.82796680140542
66,Alabama,12086,USA,2020-05-18,315.0,274.57142857142856,32.793242436888086,-86.82796680140542
67,Alabama,12376,USA,2020-05-19,290.0,273.14285714285717,32.793242436888086,-86.82796680140542
68,Alabama,13052,USA,2020-05-20,676.0,336.0,32.793242436888086,-86.82796680140542
69,Alabama,13414,USA,2020-05-21,362.0,330.42857142857144,32.793242436888086,-86.82796680140542
70,Alabama,13670,USA,2020-05-22,256.0,328.14285714285717,32.793242436888086,-86.82796680140542
71,Alabama,14149,USA,2020-05-23,479.0,353.57142857142856,32.793242436888086,-86.82796680140542
72,Alabama,14478,USA,2020-05-24,329.0,386.7142857142857,32.793242436888086,-86.82796680140542
73,Alabama,14986,USA,2020-05-25,508.0,414.2857142857143,32.793242436888086,-86.82796680140542
74,Alabama,15650,USA,2020-05-26,664.0,467.7142857142857,32.793242436888086,-86.82796680140542
75,Alabama,16032,USA,2020-05-27,382.0,425.7142857142857,32.793242436888086,-86.82796680140542
76,Alabama,16530,USA,2020-05-28,498.0,445.14285714285717,32.793242436888086,-86.82796680140542
77,Alabama,17031,USA,2020-05-29,501.0,480.14285714285717,32.793242436888086,-86.82796680140542
78,Alabama,17359,USA,2020-05-30,328.0,458.57142857142856,32.793242436888086,-86.82796680140542
79,Alabama,17952,USA,2020-05-31,593.0,496.2857142857143,32.793242436888086,-86.82796680140542
80,Alabama,18534,USA,2020-06-01,582.0,506.85714285714283,32.793242436888086,-86.82796680140542
81,Alabama,18771,USA,2020-06-02,237.0,445.85714285714283,32.793242436888086,-86.82796680140542
82,Alabama,18851,USA,2020-06-03,80.0,402.7142857142857,32.793242436888086,-86.82796680140542
83,Alabama,19072,USA,2020-06-04,221.0,363.14285714285717,32.793242436888086,-86.82796680140542
84,Alabama,19387,USA,2020-06-05,315.0,336.57142857142856,32.793242436888086,-86.82796680140542
85,Alabama,20043,USA,2020-06-06,656.0,383.42857142857144,32.793242436888086,-86.82796680140542
86,Alabama,20500,USA,2020-06-07,457.0,364.0,32.793242436888086,-86.82796680140542
87,Alabama,20925,USA,2020-06-08,425.0,341.57142857142856,32.793242436888086,-86.82796680140542
88,Alabama,21422,USA,2020-06-09,497.0,378.7142857142857,32.793242436888086,-86.82796680140542
89,Alabama,21989,USA,2020-06-10,567.0,448.2857142857143,32.793242436888086,-86.82796680140542
90,Alabama,22845,USA,2020-06-11,856.0,539.0,32.793242436888086,-86.82796680140542
91,Alabama,23710,USA,2020-06-12,865.0,617.5714285714286,32.793242436888086,-86.82796680140542
92,Alabama,24601,USA,2020-06-13,891.0,651.1428571428571,32.793242436888086,-86.82796680140542
93,Alabama,25615,USA,2020-06-14,1014.0,730.7142857142857,32.793242436888086,-86.82796680140542
94,Alabama,26272,USA,2020-06-15,657.0,763.8571428571429,32.793242436888086,-86.82796680140542
95,Alabama,26912,USA,2020-06-16,640.0,784.2857142857143,32.793242436888086,-86.82796680140542
96,Alabama,27312,USA,2020-06-17,400.0,760.4285714285714,32.793242436888086,-86.82796680140542
97,Alabama,28206,USA,2020-06-18,894.0,765.8571428571429,32.793242436888086,-86.82796680140542
98,Alabama,29002,USA,2020-06-19,796.0,756.0,32.793242436888086,-86.82796680140542
99,Alabama,29549,USA,2020-06-20,547.0,706.8571428571429,32.793242436888086,-86.82796680140542
100,Alabama,30021,USA,2020-06-21,472.0,629.4285714285714,32.793242436888086,-86.82796680140542
101,Alabama,30454,USA,2020-06-22,433.0,597.4285714285714,32.793242436888086,-86.82796680140542
102,Alabama,31097,USA,2020-06-23,643.0,597.8571428571429,32.793242436888086,-86.82796680140542
103,Alabama,32064,USA,2020-06-24,967.0,678.8571428571429,32.793242436888086,-86.82796680140542
104,Alabama,33206,USA,2020-06-25,1142.0,714.2857142857143,32.793242436888086,-86.82796680140542
105,Alabama,34183,USA,2020-06-26,977.0,740.1428571428571,32.793242436888086,-86.82796680140542
106,Alabama,35083,USA,2020-06-27,900.0,790.5714285714286,32.793242436888086,-86.82796680140542
107,Alabama,35441,USA,2020-06-28,358.0,774.2857142857143,32.793242436888086,-86.82796680140542
108,Alabama,37175,USA,2020-06-29,1734.0,960.1428571428571,32.793242436888086,-86.82796680140542
109,Alabama,38045,USA,2020-06-30,870.0,992.5714285714286,32.793242436888086,-86.82796680140542
110,Alabama,38962,USA,2020-07-01,917.0,985.4285714285714,32.793242436888086,-86.82796680140542
111,Alabama,40111,USA,2020-07-02,1149.0,986.4285714285714,32.793242436888086,-86.82796680140542
112,Alabama,41865,USA,2020-07-03,1754.0,1097.4285714285713,32.793242436888086,-86.82796680140542
113,Alabama,42862,USA,2020-07-04,997.0,1111.2857142857142,32.793242436888086,-86.82796680140542
114,Alabama,43953,USA,2020-07-05,1091.0,1216.0,32.793242436888086,-86.82796680140542
115,Alabama,44878,USA,2020-07-06,925.0,1100.4285714285713,32.793242436888086,-86.82796680140542
116,Alabama,45785,USA,2020-07-07,907.0,1105.7142857142858,32.793242436888086,-86.82796680140542
117,Alabama,46962,USA,2020-07-08,1177.0,1142.857142857143,32.793242436888086,-86.82796680140542
118,Alabama,49174,USA,2020-07-09,2212.0,1294.7142857142858,32.793242436888086,-86.82796680140542
119,Alabama,50508,USA,2020-07-10,1334.0,1234.7142857142858,32.793242436888086,-86.82796680140542
120,Alabama,51947,USA,2020-07-11,1439.0,1297.857142857143,32.793242436888086,-86.82796680140542
121,Alabama,53587,USA,2020-07-12,1640.0,1376.2857142857142,32.793242436888086,-86.82796680140542
122,Alabama,55545,USA,2020-07-13,1958.0,1523.857142857143,32.793242436888086,-86.82796680140542
123,Alabama,57255,USA,2020-07-14,1710.0,1638.5714285714287,32.793242436888086,-86.82796680140542
124,Alabama,59067,USA,2020-07-15,1812.0,1729.2857142857142,32.793242436888086,-86.82796680140542
125,Alabama,61088,USA,2020-07-16,2021.0,1702.0,32.793242436888086,-86.82796680140542
126,Alabama,63091,USA,2020-07-17,2003.0,1797.5714285714287,32.793242436888086,-86.82796680140542
127,Alabama,65234,USA,2020-07-18,2143.0,1898.142857142857,32.793242436888086,-86.82796680140542
128,Alabama,67011,USA,2020-07-19,1777.0,1917.7142857142858,32.793242436888086,-86.82796680140542
129,Alabama,68891,USA,2020-07-20,1880.0,1906.5714285714287,32.793242436888086,-86.82796680140542
130,Alabama,70358,USA,2020-07-21,1467.0,1871.857142857143,32.793242436888086,-86.82796680140542
131,Alabama,71813,USA,2020-07-22,1455.0,1820.857142857143,32.793242436888086,-86.82796680140542
132,Alabama,74212,USA,2020-07-23,2399.0,1874.857142857143,32.793242436888086,-86.82796680140542
133,Alabama,76005,USA,2020-07-24,1793.0,1844.857142857143,32.793242436888086,-86.82796680140542
134,Alabama,78130,USA,2020-07-25,2125.0,1842.2857142857142,32.793242436888086,-86.82796680140542
135,Alabama,79294,USA,2020-07-26,1164.0,1754.7142857142858,32.793242436888086,-86.82796680140542
136,Alabama,81115,USA,2020-07-27,1821.0,1746.2857142857142,32.793242436888086,-86.82796680140542
137,Alabama,82366,USA,2020-07-28,1251.0,1715.4285714285713,32.793242436888086,-86.82796680140542
138,Alabama,83782,USA,2020-07-29,1416.0,1709.857142857143,32.793242436888086,-86.82796680140542
139,Alabama,85762,USA,2020-07-30,1980.0,1650.0,32.793242436888086,-86.82796680140542
140,Alabama,87723,USA,2020-07-31,1961.0,1674.0,32.793242436888086,-86.82796680140542
141,Alabama,89349,USA,2020-08-01,1626.0,1602.7142857142858,32.793242436888086,-86.82796680140542
142,Alabama,91444,USA,2020-08-02,2095.0,1735.7142857142858,32.793242436888086,-86.82796680140542
143,Alabama,92661,USA,2020-08-03,1217.0,1649.4285714285713,32.793242436888086,-86.82796680140542
144,Alabama,93702,USA,2020-08-04,1041.0,1619.4285714285713,32.793242436888086,-86.82796680140542
145,Alabama,94654,USA,2020-08-05,952.0,1553.142857142857,32.793242436888086,-86.82796680140542
146,Alabama,96592,USA,2020-08-06,1938.0,1547.142857142857,32.793242436888086,-86.82796680140542
147,Alabama,98301,USA,2020-08-07,1709.0,1511.142857142857,32.793242436888086,-86.82796680140542
148,Alabama,100173,USA,2020-08-08,1872.0,1546.2857142857142,32.793242436888086,-86.82796680140542
149,Alabama,101334,USA,2020-08-09,1161.0,1412.857142857143,32.793242436888086,-86.82796680140542
150,Alabama,103020,USA,2020-08-10,1686.0,1479.857142857143,32.793242436888086,-86.82796680140542
151,Alabama,103851,USA,2020-08-11,831.0,1449.857142857143,32.793242436888086,-86.82796680140542
152,Alabama,104786,USA,2020-08-12,935.0,1447.4285714285713,32.793242436888086,-86.82796680140542
153,Alabama,105557,USA,2020-08-13,771.0,1280.7142857142858,32.793242436888086,-86.82796680140542
154,Alabama,106309,USA,2020-08-14,752.0,1144.0,32.793242436888086,-86.82796680140542
155,Alabama,107580,USA,2020-08-15,1271.0,1058.142857142857,32.793242436888086,-86.82796680140542
156,Alabama,108433,USA,2020-08-16,853.0,1014.1428571428571,32.793242436888086,-86.82796680140542
157,Alabama,109004,USA,2020-08-17,571.0,854.8571428571429,32.793242436888086,-86.82796680140542
158,Alabama,110361,USA,2020-08-18,1357.0,930.0,32.793242436888086,-86.82796680140542
159,Alabama,111478,USA,2020-08-19,1117.0,956.0,32.793242436888086,-86.82796680140542
160,Alabama,112449,USA,2020-08-20,971.0,984.5714285714286,32.793242436888086,-86.82796680140542
161,Alabama,113632,USA,2020-08-21,1183.0,1046.142857142857,32.793242436888086,-86.82796680140542
162,Alabama,114532,USA,2020-08-22,900.0,993.1428571428571,32.793242436888086,-86.82796680140542
163,Alabama,115060,USA,2020-08-23,528.0,946.7142857142857,32.793242436888086,-86.82796680140542
164,Alabama,116710,USA,2020-08-24,1650.0,1100.857142857143,32.793242436888086,-86.82796680140542
165,Alabama,117242,USA,2020-08-25,532.0,983.0,32.793242436888086,-86.82796680140542
166,Alabama,119254,USA,2020-08-26,2012.0,1110.857142857143,32.793242436888086,-86.82796680140542
167,Alabama,121023,USA,2020-08-27,1769.0,1224.857142857143,32.793242436888086,-86.82796680140542
168,Alabama,122185,USA,2020-08-28,1162.0,1221.857142857143,32.793242436888086,-86.82796680140542
169,Alabama,123889,USA,2020-08-29,1704.0,1336.7142857142858,32.793242436888086,-86.82796680140542
170,Alabama,125235,USA,2020-08-30,1346.0,1453.5714285714287,32.793242436888086,-86.82796680140542
171,Alabama,126058,USA,2020-08-31,823.0,1335.4285714285713,32.793242436888086,-86.82796680140542
172,Alabama,127616,USA,2020-09-01,1558.0,1482.0,32.793242436888086,-86.82796680140542
173,Alabama,128239,USA,2020-09-02,623.0,1283.5714285714287,32.793242436888086,-86.82796680140542
174,Alabama,129285,USA,2020-09-03,1046.0,1180.2857142857142,32.793242436888086,-86.82796680140542
175,Alabama,130393,USA,2020-09-04,1108.0,1172.5714285714287,32.793242436888086,-86.82796680140542
176,Alabama,131803,USA,2020-09-05,1410.0,1130.5714285714287,32.793242436888086,-86.82796680140542
177,Alabama,132314,USA,2020-09-06,511.0,1011.2857142857143,32.793242436888086,-86.82796680140542
178,Alabama,132973,USA,2020-09-07,659.0,987.8571428571429,32.793242436888086,-86.82796680140542
179,Alabama,133606,USA,2020-09-08,633.0,855.7142857142857,32.793242436888086,-86.82796680140542
180,Alabama,134417,USA,2020-09-09,811.0,882.5714285714286,32.793242436888086,-86.82796680140542
181,Alabama,135565,USA,2020-09-10,1148.0,897.1428571428571,32.793242436888086,-86.82796680140542
182,Alabama,136703,USA,2020-09-11,1138.0,901.4285714285714,32.793242436888086,-86.82796680140542
183,Alabama,137646,USA,2020-09-12,943.0,834.7142857142857,32.793242436888086,-86.82796680140542
184,Alabama,138755,USA,2020-09-13,1109.0,920.1428571428571,32.793242436888086,-86.82796680140542
185,Alabama,139459,USA,2020-09-14,704.0,926.5714285714286,32.793242436888086,-86.82796680140542
186,Alabama,140160,USA,2020-09-15,701.0,936.2857142857143,32.793242436888086,-86.82796680140542
187,Alabama,141087,USA,2020-09-16,927.0,952.8571428571429,32.793242436888086,-86.82796680140542
188,Alabama,141757,USA,2020-09-17,670.0,884.5714285714286,32.793242436888086,-86.82796680140542
189,Alabama,142863,USA,2020-09-18,1106.0,880.0,32.793242436888086,-86.82796680140542
190,Alabama,144164,USA,2020-09-19,1301.0,931.1428571428571,32.793242436888086,-86.82796680140542
191,Alabama,144962,USA,2020-09-20,798.0,886.7142857142857,32.793242436888086,-86.82796680140542
192,Alabama,145780,USA,2020-09-21,818.0,903.0,32.793242436888086,-86.82796680140542
193,Alabama,146584,USA,2020-09-22,804.0,917.7142857142857,32.793242436888086,-86.82796680140542
194,Alabama,147153,USA,2020-09-23,569.0,866.5714285714286,32.793242436888086,-86.82796680140542
195,Alabama,148206,USA,2020-09-24,1053.0,921.2857142857143,32.793242436888086,-86.82796680140542
196,Alabama,150658,USA,2020-09-25,2452.0,1113.5714285714287,32.793242436888086,-86.82796680140542
197,Alabama,151591,USA,2020-09-26,933.0,1061.0,32.793242436888086,-86.82796680140542
198,Alabama,152321,USA,2020-09-27,730.0,1051.2857142857142,32.793242436888086,-86.82796680140542
199,Alabama,152983,USA,2020-09-28,662.0,1029.0,32.793242436888086,-86.82796680140542
200,Alabama,153554,USA,2020-09-29,571.0,995.7142857142857,32.793242436888086,-86.82796680140542
201,Alabama,154701,USA,2020-09-30,1147.0,1078.2857142857142,32.793242436888086,-86.82796680140542
202,Alabama,155744,USA,2020-10-01,1043.0,1076.857142857143,32.793242436888086,-86.82796680140542
203,Alabama,156698,USA,2020-10-02,954.0,862.8571428571429,32.793242436888086,-86.82796680140542
204,Alabama,158380,USA,2020-10-03,1682.0,969.8571428571429,32.793242436888086,-86.82796680140542
205,Alabama,159169,USA,2020-10-04,789.0,978.2857142857143,32.793242436888086,-86.82796680140542
206,Alabama,159713,USA,2020-10-05,544.0,961.4285714285714,32.793242436888086,-86.82796680140542
207,Alabama,160477,USA,2020-10-06,764.0,989.0,32.793242436888086,-86.82796680140542
208,Alabama,161418,USA,2020-10-07,941.0,959.5714285714286,32.793242436888086,-86.82796680140542
209,Alabama,161975,USA,2020-10-08,557.0,890.1428571428571,32.793242436888086,-86.82796680140542
210,Alabama,163465,USA,2020-10-09,1490.0,966.7142857142857,32.793242436888086,-86.82796680140542
211,Alabama,164526,USA,2020-10-10,1061.0,878.0,32.793242436888086,-86.82796680140542
212,Alabama,165342,USA,2020-10-11,816.0,881.8571428571429,32.793242436888086,-86.82796680140542
213,Alabama,166076,USA,2020-10-12,734.0,909.0,32.793242436888086,-86.82796680140542
214,Alabama,167193,USA,2020-10-13,1117.0,959.4285714285714,32.793242436888086,-86.82796680140542
215,Alabama,167977,USA,2020-10-14,784.0,937.0,32.793242436888086,-86.82796680140542
216,Alabama,169162,USA,2020-10-15,1185.0,1026.7142857142858,32.793242436888086,-86.82796680140542
217,Alabama,170374,USA,2020-10-16,1212.0,987.0,32.793242436888086,-86.82796680140542
218,Alabama,171662,USA,2020-10-17,1288.0,1019.4285714285714,32.793242436888086,-86.82796680140542
219,Alabama,172626,USA,2020-10-18,964.0,1040.5714285714287,32.793242436888086,-86.82796680140542
220,Alabama,173485,USA,2020-10-19,859.0,1058.4285714285713,32.793242436888086,-86.82796680140542
221,Alabama,174528,USA,2020-10-20,1043.0,1047.857142857143,32.793242436888086,-86.82796680140542
222,Alabama,175674,USA,2020-10-21,1146.0,1099.5714285714287,32.793242436888086,-86.82796680140542
223,Alabama,177064,USA,2020-10-22,1390.0,1128.857142857143,32.793242436888086,-86.82796680140542
224,Alabama,180916,USA,2020-10-23,3852.0,1506.0,32.793242436888086,-86.82796680140542
225,Alabama,183276,USA,2020-10-24,2360.0,1659.142857142857,32.793242436888086,-86.82796680140542
226,Alabama,184355,USA,2020-10-25,1079.0,1675.5714285714287,32.793242436888086,-86.82796680140542
227,Alabama,185322,USA,2020-10-26,967.0,1691.0,32.793242436888086,-86.82796680140542
228,Alabama,186437,USA,2020-10-27,1115.0,1701.2857142857142,32.793242436888086,-86.82796680140542
229,Alabama,187706,USA,2020-10-28,1269.0,1718.857142857143,32.793242436888086,-86.82796680140542
230,Alabama,189149,USA,2020-10-29,1443.0,1726.4285714285713,32.793242436888086,-86.82796680140542
231,Alabama,190496,USA,2020-10-30,1347.0,1368.5714285714287,32.793242436888086,-86.82796680140542
232,Alabama,192285,USA,2020-10-31,1789.0,1287.0,32.793242436888086,-86.82796680140542
233,Alabama,193985,USA,2020-11-01,1700.0,1375.7142857142858,32.793242436888086,-86.82796680140542
234,Alabama,194892,USA,2020-11-02,907.0,1367.142857142857,32.793242436888086,-86.82796680140542
235,Alabama,195929,USA,2020-11-03,1037.0,1356.0,32.793242436888086,-86.82796680140542
236,Alabama,197777,USA,2020-11-04,1848.0,1438.7142857142858,32.793242436888086,-86.82796680140542
237,Alabama,199158,USA,2020-11-05,1381.0,1429.857142857143,32.793242436888086,-86.82796680140542
238,Alabama,200714,USA,2020-11-06,1556.0,1459.7142857142858,32.793242436888086,-86.82796680140542
239,Alabama,202482,USA,2020-11-07,1768.0,1456.7142857142858,32.793242436888086,-86.82796680140542
240,Alabama,203687,USA,2020-11-08,1205.0,1386.0,32.793242436888086,-86.82796680140542
241,Alabama,204857,USA,2020-11-09,1170.0,1423.5714285714287,32.793242436888086,-86.82796680140542
242,Alabama,206567,USA,2020-11-10,1710.0,1519.7142857142858,32.793242436888086,-86.82796680140542
243,Alabama,208637,USA,2020-11-11,2070.0,1551.4285714285713,32.793242436888086,-86.82796680140542
244,Alabama,210637,USA,2020-11-12,2000.0,1639.857142857143,32.793242436888086,-86.82796680140542
245,Alabama,213617,USA,2020-11-13,2980.0,1843.2857142857142,32.793242436888086,-86.82796680140542
246,Alabama,215843,USA,2020-11-14,2226.0,1908.7142857142858,32.793242436888086,-86.82796680140542
247,Alabama,217822,USA,2020-11-15,1979.0,2019.2857142857142,32.793242436888086,-86.82796680140542
248,Alabama,219232,USA,2020-11-16,1410.0,2053.5714285714284,32.793242436888086,-86.82796680140542
249,Alabama,220848,USA,2020-11-17,1616.0,2040.142857142857,32.793242436888086,-86.82796680140542
250,Alabama,223486,USA,2020-11-18,2638.0,2121.285714285714,32.793242436888086,-86.82796680140542
251,Alabama,225910,USA,2020-11-19,2424.0,2181.8571428571427,32.793242436888086,-86.82796680140542
252,Alabama,228373,USA,2020-11-20,2463.0,2108.0,32.793242436888086,-86.82796680140542
253,Alabama,230708,USA,2020-11-21,2335.0,2123.5714285714284,32.793242436888086,-86.82796680140542
254,Alabama,232506,USA,2020-11-22,1798.0,2097.714285714286,32.793242436888086,-86.82796680140542
255,Alabama,234080,USA,2020-11-23,1574.0,2121.1428571428573,32.793242436888086,-86.82796680140542
256,Alabama,236865,USA,2020-11-24,2785.0,2288.1428571428573,32.793242436888086,-86.82796680140542
257,Alabama,239318,USA,2020-11-25,2453.0,2261.714285714286,32.793242436888086,-86.82796680140542
258,Alabama,241957,USA,2020-11-26,2639.0,2292.4285714285716,32.793242436888086,-86.82796680140542
259,Alabama,242874,USA,2020-11-27,917.0,2071.5714285714284,32.793242436888086,-86.82796680140542
260,Alabama,244993,USA,2020-11-28,2119.0,2040.7142857142858,32.793242436888086,-86.82796680140542
261,Alabama,247229,USA,2020-11-29,2236.0,2103.285714285714,32.793242436888086,-86.82796680140542
262,Alabama,249524,USA,2020-11-30,2295.0,2206.285714285714,32.793242436888086,-86.82796680140542
263,Alabama,252900,USA,2020-12-01,3376.0,2290.714285714286,32.793242436888086,-86.82796680140542
264,Alabama,256828,USA,2020-12-02,3928.0,2501.4285714285716,32.793242436888086,-86.82796680140542
265,Alabama,260359,USA,2020-12-03,3531.0,2628.8571428571427,32.793242436888086,-86.82796680140542
266,Alabama,264199,USA,2020-12-04,3840.0,3046.4285714285716,32.793242436888086,-86.82796680140542
267,Alabama,267589,USA,2020-12-05,3390.0,3228.0,32.793242436888086,-86.82796680140542
268,Alabama,269877,USA,2020-12-06,2288.0,3235.4285714285716,32.793242436888086,-86.82796680140542
269,Alabama,272229,USA,2020-12-07,2352.0,3243.5714285714284,32.793242436888086,-86.82796680140542
270,Alabama,276665,USA,2020-12-08,4436.0,3395.0,32.793242436888086,-86.82796680140542
271,Alabama,280187,USA,2020-12-09,3522.0,3337.0,32.793242436888086,-86.82796680140542
272,Alabama,284922,USA,2020-12-10,4735.0,3509.0,32.793242436888086,-86.82796680140542
273,Alabama,288775,USA,2020-12-11,3853.0,3510.8571428571427,32.793242436888086,-86.82796680140542
274,Alabama,292841,USA,2020-12-12,4066.0,3607.4285714285716,32.793242436888086,-86.82796680140542
275,Alabama,295631,USA,2020-12-13,2790.0,3679.1428571428573,32.793242436888086,-86.82796680140542
276,Alabama,297895,USA,2020-12-14,2264.0,3666.5714285714284,32.793242436888086,-86.82796680140542
277,Alabama,301533,USA,2020-12-15,3638.0,3552.5714285714284,32.793242436888086,-86.82796680140542
278,Alabama,305640,USA,2020-12-16,4107.0,3636.1428571428573,32.793242436888086,-86.82796680140542
279,Alabama,310335,USA,2020-12-17,4695.0,3630.4285714285716,32.793242436888086,-86.82796680140542
280,Alabama,315683,USA,2020-12-18,5348.0,3844.0,32.793242436888086,-86.82796680140542
281,Alabama,319904,USA,2020-12-19,4221.0,3866.1428571428573,32.793242436888086,-86.82796680140542
282,Alabama,322452,USA,2020-12-20,2548.0,3831.5714285714284,32.793242436888086,-86.82796680140542
283,Alabama,324832,USA,2020-12-21,2380.0,3848.1428571428573,32.793242436888086,-86.82796680140542
