,country,countrycode,date,new_per_day,new_per_day_smooth,dead_per_day,dead_per_day_smooth
32145,United Kingdom,GBR,2020-10-24,23251.0,20901.14285714286,224.0,163.14285714285714
32146,United Kingdom,GBR,2020-10-25,21478.0,21438.0,174.0,166.57142857142858
32147,United Kingdom,GBR,2020-10-26,16237.0,21648.285714285714,151.0,178.57142857142858
32148,United Kingdom,GBR,2020-10-27,15727.0,21867.714285714286,102.0,181.71428571428572
32149,United Kingdom,GBR,2020-10-28,26553.0,22002.571428571428,367.0,199.71428571428572
32150,United Kingdom,GBR,2020-10-29,24096.0,21827.0,310.0,216.71428571428572
32151,United Kingdom,GBR,2020-10-30,23618.0,21565.714285714286,280.0,229.71428571428572
32152,United Kingdom,GBR,2020-10-31,23350.0,21579.85714285714,274.0,236.85714285714286
32153,United Kingdom,GBR,2020-11-01,22683.0,21752.0,326.0,258.57142857142856
32154,United Kingdom,GBR,2020-11-02,16490.0,21788.14285714286,162.0,260.14285714285717
32155,United Kingdom,GBR,2020-11-03,15757.0,21792.428571428572,136.0,265.0
32156,United Kingdom,GBR,2020-11-04,31510.0,22500.571428571428,397.0,269.2857142857143
32157,United Kingdom,GBR,2020-11-05,25586.0,22713.428571428572,492.0,295.2857142857143
32158,United Kingdom,GBR,2020-11-06,23683.0,22722.714285714286,378.0,309.2857142857143
32159,United Kingdom,GBR,2020-11-07,23748.0,22779.571428571428,355.0,320.85714285714283
32160,United Kingdom,GBR,2020-11-08,23330.0,22872.0,413.0,333.2857142857143
32161,United Kingdom,GBR,2020-11-09,18525.0,23162.714285714286,156.0,332.42857142857144
32162,United Kingdom,GBR,2020-11-10,19959.0,23763.0,194.0,340.7142857142857
32163,United Kingdom,GBR,2020-11-11,31051.0,23697.428571428572,532.0,360.0
32164,United Kingdom,GBR,2020-11-12,27427.0,23960.428571428572,595.0,374.7142857142857
32165,United Kingdom,GBR,2020-11-13,27363.0,24486.14285714286,563.0,401.14285714285717
32166,United Kingdom,GBR,2020-11-14,24470.0,24589.285714285714,376.0,404.14285714285717
32167,United Kingdom,GBR,2020-11-15,24044.0,24691.285714285714,462.0,411.14285714285717
32168,United Kingdom,GBR,2020-11-16,18002.0,24616.571428571428,168.0,412.85714285714283
32169,United Kingdom,GBR,2020-11-17,16029.0,24055.14285714286,213.0,415.57142857142856
32170,United Kingdom,GBR,2020-11-18,26581.0,23416.571428571428,598.0,425.0
32171,United Kingdom,GBR,2020-11-19,23167.0,22808.0,529.0,415.57142857142856
32172,United Kingdom,GBR,2020-11-20,20760.0,21864.714285714286,501.0,406.7142857142857
32173,United Kingdom,GBR,2020-11-21,17760.0,20906.14285714286,511.0,426.0
32174,United Kingdom,GBR,2020-11-22,16851.0,19878.571428571428,340.0,408.57142857142856
32175,United Kingdom,GBR,2020-11-23,12354.0,19071.714285714286,125.0,402.42857142857144
32176,United Kingdom,GBR,2020-11-24,11738.0,18458.714285714286,479.0,440.42857142857144
32177,United Kingdom,GBR,2020-11-25,18777.0,17343.85714285714,608.0,441.85714285714283
32178,United Kingdom,GBR,2020-11-26,16453.0,16384.714285714286,695.0,465.57142857142856
32179,United Kingdom,GBR,2020-11-27,16620.0,15793.285714285714,498.0,465.14285714285717
32180,United Kingdom,GBR,2020-11-28,14582.0,15339.285714285714,520.0,466.42857142857144
32181,United Kingdom,GBR,2020-11-29,14367.0,14984.42857142857,479.0,486.2857142857143
32182,United Kingdom,GBR,2020-11-30,10968.0,14786.42857142857,215.0,499.14285714285717
32183,United Kingdom,GBR,2020-12-01,10679.0,14635.142857142857,203.0,459.7142857142857
32184,United Kingdom,GBR,2020-12-02,18018.0,14526.714285714286,603.0,459.0
32185,United Kingdom,GBR,2020-12-03,16458.0,14527.42857142857,648.0,452.2857142857143
32186,United Kingdom,GBR,2020-12-04,16468.0,14505.714285714286,414.0,440.2857142857143
32187,United Kingdom,GBR,2020-12-05,15635.0,14656.142857142857,504.0,438.0
32188,United Kingdom,GBR,2020-12-06,15664.0,14841.42857142857,397.0,426.2857142857143
32189,United Kingdom,GBR,2020-12-07,12738.0,15094.285714285714,231.0,428.57142857142856
32190,United Kingdom,GBR,2020-12-08,13582.0,15509.0,189.0,426.57142857142856
32191,United Kingdom,GBR,2020-12-09,21330.0,15982.142857142857,599.0,426.0
32192,United Kingdom,GBR,2020-12-10,20785.0,16600.285714285714,533.0,409.57142857142856
32193,United Kingdom,GBR,2020-12-11,21608.0,17334.571428571428,516.0,424.14285714285717
32194,United Kingdom,GBR,2020-12-12,22606.0,18330.428571428572,424.0,412.7142857142857
32195,United Kingdom,GBR,2020-12-13,24073.0,19531.714285714286,520.0,430.2857142857143
32196,United Kingdom,GBR,2020-12-14,19357.0,20477.285714285714,144.0,417.85714285714283
32197,United Kingdom,GBR,2020-12-15,21985.0,21677.714285714286,232.0,424.0
32198,United Kingdom,GBR,2020-12-16,34724.0,23591.14285714286,506.0,410.7142857142857
32199,United Kingdom,GBR,2020-12-17,33854.0,25458.14285714286,612.0,422.0
32200,United Kingdom,GBR,2020-12-18,34933.0,27361.714285714286,532.0,424.2857142857143
32201,United Kingdom,GBR,2020-12-19,33886.0,28973.14285714286,489.0,433.57142857142856
32202,United Kingdom,GBR,2020-12-20,35827.0,30652.285714285714,534.0,435.57142857142856
32203,United Kingdom,GBR,2020-12-21,25145.0,31479.14285714286,326.0,461.57142857142856
32204,United Kingdom,GBR,2020-12-22,32466.0,32976.42857142857,215.0,459.14285714285717
32205,United Kingdom,GBR,2020-12-23,47377.0,34784.0,691.0,485.57142857142856
32206,United Kingdom,GBR,2020-12-24,45662.0,36470.857142857145,744.0,504.42857142857144
32207,United Kingdom,GBR,2020-12-25,42185.0,37506.857142857145,574.0,510.42857142857144
32208,United Kingdom,GBR,2020-12-26,31812.0,37210.57142857143,570.0,522.0
32209,United Kingdom,GBR,2020-12-27,14181.0,34118.28571428572,210.0,475.7142857142857
32210,United Kingdom,GBR,2020-12-28,40367.0,36292.857142857145,347.0,478.7142857142857
32211,United Kingdom,GBR,2020-12-29,47725.0,38472.71428571428,357.0,499.0
32212,United Kingdom,GBR,2020-12-30,45604.0,38219.42857142857,458.0,465.7142857142857
32213,United Kingdom,GBR,2020-12-31,81519.0,43341.857142857145,981.0,499.57142857142856
32214,United Kingdom,GBR,2021-01-01,70797.0,47429.28571428572,964.0,555.2857142857143
32215,United Kingdom,GBR,2021-01-02,52783.0,50425.142857142855,613.0,561.4285714285714
32216,United Kingdom,GBR,2021-01-03,31840.0,52947.857142857145,445.0,595.0
32217,United Kingdom,GBR,2021-01-04,60392.0,55808.57142857143,454.0,610.2857142857143
32218,United Kingdom,GBR,2021-01-05,55175.0,56872.857142857145,407.0,617.4285714285714
32219,United Kingdom,GBR,2021-01-06,76158.0,61237.71428571428,874.0,676.8571428571429
32220,United Kingdom,GBR,2021-01-07,65092.0,58891.0,1041.0,685.4285714285714
32221,United Kingdom,GBR,2021-01-08,57380.0,56974.28571428572,1162.0,713.7142857142857
32222,United Kingdom,GBR,2021-01-09,51927.0,56852.0,1325.0,815.4285714285714
32223,United Kingdom,GBR,2021-01-10,46999.0,59017.57142857143,1035.0,899.7142857142857
32224,United Kingdom,GBR,2021-01-11,39080.0,55973.0,563.0,915.2857142857143
32225,United Kingdom,GBR,2021-01-12,36340.0,53282.28571428572,529.0,932.7142857142857
32226,United Kingdom,GBR,2021-01-13,57100.0,50559.71428571428,1243.0,985.4285714285714
32227,United Kingdom,GBR,2021-01-14,49366.0,48313.142857142855,1564.0,1060.142857142857
32228,United Kingdom,GBR,2021-01-15,45375.0,46598.142857142855,1248.0,1072.4285714285713
32229,United Kingdom,GBR,2021-01-16,42361.0,45231.57142857143,1280.0,1066.0
32230,United Kingdom,GBR,2021-01-17,40395.0,44288.142857142855,1295.0,1103.142857142857
32231,United Kingdom,GBR,2021-01-18,30521.0,43065.42857142857,671.0,1118.5714285714287
32232,United Kingdom,GBR,2021-01-19,28835.0,41993.28571428572,599.0,1128.5714285714287
32233,United Kingdom,GBR,2021-01-20,44762.0,40230.71428571428,1610.0,1181.0
32234,United Kingdom,GBR,2021-01-21,39463.0,38816.0,1820.0,1217.5714285714287
32235,United Kingdom,GBR,2021-01-22,35084.0,37345.857142857145,1290.0,1223.5714285714287
32236,United Kingdom,GBR,2021-01-23,31656.0,35816.57142857143,1401.0,1240.857142857143
32237,United Kingdom,GBR,2021-01-24,29524.0,34263.57142857143,1348.0,1248.4285714285713
32238,United Kingdom,GBR,2021-01-25,21826.0,33021.42857142857,610.0,1239.7142857142858
32239,United Kingdom,GBR,2021-01-26,17167.0,31354.571428571428,592.0,1238.7142857142858
32240,United Kingdom,GBR,2021-01-27,29892.0,29230.285714285714,1631.0,1241.7142857142858
32241,United Kingdom,GBR,2021-01-28,26960.0,27444.14285714286,1725.0,1228.142857142857
32242,United Kingdom,GBR,2021-01-29,25669.0,26099.14285714286,1239.0,1220.857142857143
32243,United Kingdom,GBR,2021-01-30,24135.0,25024.714285714286,1223.0,1195.4285714285713
32244,United Kingdom,GBR,2021-01-31,21768.0,23916.714285714286,1222.0,1177.4285714285713
32245,United Kingdom,GBR,2021-02-01,16659.0,23178.571428571428,587.0,1174.142857142857
32246,United Kingdom,GBR,2021-02-02,15367.0,22921.428571428572,406.0,1147.5714285714287
32247,United Kingdom,GBR,2021-02-03,22328.0,21840.85714285714,1449.0,1121.5714285714287
32248,United Kingdom,GBR,2021-02-04,19757.0,20811.85714285714,1322.0,1064.0
32249,United Kingdom,GBR,2021-02-05,19387.0,19914.428571428572,915.0,1017.7142857142857
32250,United Kingdom,GBR,2021-02-06,17951.0,19031.0,1014.0,987.8571428571429
32251,United Kingdom,GBR,2021-02-07,15838.0,18183.85714285714,828.0,931.5714285714286
32252,United Kingdom,GBR,2021-02-08,11946.0,17510.571428571428,373.0,901.0
32253,United Kingdom,GBR,2021-02-09,11355.0,16937.428571428572,333.0,890.5714285714286
32254,United Kingdom,GBR,2021-02-10,15682.0,15988.0,1052.0,833.8571428571429
32255,United Kingdom,GBR,2021-02-11,13792.0,15135.857142857143,1001.0,788.0
32256,United Kingdom,GBR,2021-02-12,13476.0,14291.42857142857,678.0,754.1428571428571
32257,United Kingdom,GBR,2021-02-13,12732.0,13545.857142857143,758.0,717.5714285714286
32258,United Kingdom,GBR,2021-02-14,12145.0,13018.285714285714,621.0,688.0
32259,United Kingdom,GBR,2021-02-15,8751.0,12561.857142857143,258.0,671.5714285714286
32260,United Kingdom,GBR,2021-02-16,8752.0,12190.0,230.0,656.8571428571429
32261,United Kingdom,GBR,2021-02-17,14241.0,11984.142857142857,799.0,620.7142857142857
32262,United Kingdom,GBR,2021-02-18,12467.0,11794.857142857143,738.0,583.1428571428571
32263,United Kingdom,GBR,2021-02-19,11555.0,11520.42857142857,454.0,551.1428571428571
32264,United Kingdom,GBR,2021-02-20,11391.0,11328.857142857143,533.0,519.0
32265,United Kingdom,GBR,2021-02-21,10376.0,11076.142857142857,445.0,493.85714285714283
32266,United Kingdom,GBR,2021-02-22,8050.0,10976.0,215.0,487.7142857142857
32267,United Kingdom,GBR,2021-02-23,7866.0,10849.42857142857,177.0,480.14285714285717
32268,United Kingdom,GBR,2021-02-24,11230.0,10419.285714285714,548.0,444.2857142857143
32269,United Kingdom,GBR,2021-02-25,9376.0,9977.714285714286,442.0,402.0
32270,United Kingdom,GBR,2021-02-26,8526.0,9545.0,323.0,383.2857142857143
32271,United Kingdom,GBR,2021-02-27,7705.0,9018.42857142857,345.0,356.42857142857144
32272,United Kingdom,GBR,2021-02-28,6567.0,8474.285714285714,290.0,334.2857142857143
32273,United Kingdom,GBR,2021-03-01,4814.0,8012.0,144.0,324.14285714285717
32274,United Kingdom,GBR,2021-03-02,4710.0,7561.142857142857,104.0,313.7142857142857
32275,United Kingdom,GBR,2021-03-03,6866.0,6937.714285714285,343.0,284.42857142857144
32276,United Kingdom,GBR,2021-03-04,6648.0,6548.0,487.0,290.85714285714283
32277,United Kingdom,GBR,2021-03-05,5963.0,6181.857142857143,242.0,279.2857142857143
32278,United Kingdom,GBR,2021-03-06,5719.0,5898.142857142857,236.0,263.7142857142857
32279,United Kingdom,GBR,2021-03-07,5294.0,5716.285714285715,158.0,244.85714285714286
32280,United Kingdom,GBR,2021-03-08,4485.0,5669.285714285715,82.0,236.0
32281,United Kingdom,GBR,2021-03-09,4267.0,5606.0,65.0,230.42857142857142
32282,United Kingdom,GBR,2021-03-10,6626.0,5571.714285714285,231.0,214.42857142857142
32283,United Kingdom,GBR,2021-03-11,6213.0,5509.571428571428,190.0,172.0
32284,United Kingdom,GBR,2021-03-12,6013.0,5516.714285714285,181.0,163.28571428571428
32285,United Kingdom,GBR,2021-03-13,5759.0,5522.428571428572,175.0,154.57142857142858
32286,United Kingdom,GBR,2021-03-14,5582.0,5563.571428571428,121.0,149.28571428571428
32287,United Kingdom,GBR,2021-03-15,4243.0,5529.0,52.0,145.0
32288,United Kingdom,GBR,2021-03-16,4284.0,5531.428571428572,64.0,144.85714285714286
32289,United Kingdom,GBR,2021-03-17,6483.0,5511.0,110.0,127.57142857142857
32290,United Kingdom,GBR,2021-03-18,5662.0,5432.285714285715,141.0,120.57142857142857
32291,United Kingdom,GBR,2021-03-19,5767.0,5397.142857142857,95.0,108.28571428571429
32292,United Kingdom,GBR,2021-03-20,5458.0,5354.142857142857,100.0,97.57142857142857
32293,United Kingdom,GBR,2021-03-21,4980.0,5268.142857142857,96.0,94.0
32294,United Kingdom,GBR,2021-03-22,4086.0,5245.714285714285,33.0,91.28571428571429
32295,United Kingdom,GBR,2021-03-23,5219.0,5379.285714285715,17.0,84.57142857142857
32296,United Kingdom,GBR,2021-03-24,6171.0,5334.714285714285,112.0,84.85714285714286
32297,United Kingdom,GBR,2021-03-25,5244.0,5275.0,98.0,78.71428571428571
32298,United Kingdom,GBR,2021-03-26,6004.0,5308.857142857143,63.0,74.14285714285714
32299,United Kingdom,GBR,2021-03-27,5386.0,5298.571428571428,70.0,69.85714285714286
32300,United Kingdom,GBR,2021-03-28,4399.0,5215.571428571428,58.0,64.42857142857143
32301,United Kingdom,GBR,2021-03-29,3559.0,5140.285714285715,19.0,62.42857142857143
32302,United Kingdom,GBR,2021-03-30,4795.0,5079.714285714285,23.0,63.285714285714285
32303,United Kingdom,GBR,2021-03-31,3995.0,4768.857142857143,55.0,55.142857142857146
32304,United Kingdom,GBR,2021-04-01,3583.0,4531.571428571428,43.0,47.285714285714285
33215,Ghana,GHA,2020-01-03,0.0,,0.0,
33216,Ghana,GHA,2020-01-04,0.0,,0.0,
33217,Ghana,GHA,2020-01-05,0.0,,0.0,
33218,Ghana,GHA,2020-01-06,0.0,,0.0,
33219,Ghana,GHA,2020-01-07,0.0,,0.0,
33220,Ghana,GHA,2020-01-08,0.0,,0.0,
33221,Ghana,GHA,2020-01-09,0.0,0.0,0.0,0.0
33222,Ghana,GHA,2020-01-10,0.0,0.0,0.0,0.0
33223,Ghana,GHA,2020-01-11,0.0,0.0,0.0,0.0
33224,Ghana,GHA,2020-01-12,0.0,0.0,0.0,0.0
33225,Ghana,GHA,2020-01-13,0.0,0.0,0.0,0.0
33226,Ghana,GHA,2020-01-14,0.0,0.0,0.0,0.0
33227,Ghana,GHA,2020-01-15,0.0,0.0,0.0,0.0
33228,Ghana,GHA,2020-01-16,0.0,0.0,0.0,0.0
33229,Ghana,GHA,2020-01-17,0.0,0.0,0.0,0.0
33230,Ghana,GHA,2020-01-18,0.0,0.0,0.0,0.0
33231,Ghana,GHA,2020-01-19,0.0,0.0,0.0,0.0
33232,Ghana,GHA,2020-01-20,0.0,0.0,0.0,0.0
33233,Ghana,GHA,2020-01-21,0.0,0.0,0.0,0.0
33234,Ghana,GHA,2020-01-22,0.0,0.0,0.0,0.0
33235,Ghana,GHA,2020-01-23,0.0,0.0,0.0,0.0
33236,Ghana,GHA,2020-01-24,0.0,0.0,0.0,0.0
33237,Ghana,GHA,2020-01-25,0.0,0.0,0.0,0.0
33238,Ghana,GHA,2020-01-26,0.0,0.0,0.0,0.0
33239,Ghana,GHA,2020-01-27,0.0,0.0,0.0,0.0
33240,Ghana,GHA,2020-01-28,0.0,0.0,0.0,0.0
33241,Ghana,GHA,2020-01-29,0.0,0.0,0.0,0.0
33242,Ghana,GHA,2020-01-30,0.0,0.0,0.0,0.0
33243,Ghana,GHA,2020-01-31,0.0,0.0,0.0,0.0
33244,Ghana,GHA,2020-02-01,0.0,0.0,0.0,0.0
33245,Ghana,GHA,2020-02-02,0.0,0.0,0.0,0.0
33246,Ghana,GHA,2020-02-03,0.0,0.0,0.0,0.0
33247,Ghana,GHA,2020-02-04,0.0,0.0,0.0,0.0
33248,Ghana,GHA,2020-02-05,0.0,0.0,0.0,0.0
33249,Ghana,GHA,2020-02-06,0.0,0.0,0.0,0.0
33250,Ghana,GHA,2020-02-07,0.0,0.0,0.0,0.0
33251,Ghana,GHA,2020-02-08,0.0,0.0,0.0,0.0
33252,Ghana,GHA,2020-02-09,0.0,0.0,0.0,0.0
33253,Ghana,GHA,2020-02-10,0.0,0.0,0.0,0.0
33254,Ghana,GHA,2020-02-11,0.0,0.0,0.0,0.0
33255,Ghana,GHA,2020-02-12,0.0,0.0,0.0,0.0
33256,Ghana,GHA,2020-02-13,0.0,0.0,0.0,0.0
33257,Ghana,GHA,2020-02-14,0.0,0.0,0.0,0.0
33258,Ghana,GHA,2020-02-15,0.0,0.0,0.0,0.0
33259,Ghana,GHA,2020-02-16,0.0,0.0,0.0,0.0
33260,Ghana,GHA,2020-02-17,0.0,0.0,0.0,0.0
33261,Ghana,GHA,2020-02-18,0.0,0.0,0.0,0.0
33262,Ghana,GHA,2020-02-19,0.0,0.0,0.0,0.0
33263,Ghana,GHA,2020-02-20,0.0,0.0,0.0,0.0
33264,Ghana,GHA,2020-02-21,0.0,0.0,0.0,0.0
33265,Ghana,GHA,2020-02-22,0.0,0.0,0.0,0.0
33266,Ghana,GHA,2020-02-23,0.0,0.0,0.0,0.0
33267,Ghana,GHA,2020-02-24,0.0,0.0,0.0,0.0
33268,Ghana,GHA,2020-02-25,0.0,0.0,0.0,0.0
33269,Ghana,GHA,2020-02-26,0.0,0.0,0.0,0.0
33270,Ghana,GHA,2020-02-27,0.0,0.0,0.0,0.0
33271,Ghana,GHA,2020-02-28,0.0,0.0,0.0,0.0
33272,Ghana,GHA,2020-02-29,0.0,0.0,0.0,0.0
33273,Ghana,GHA,2020-03-01,0.0,0.0,0.0,0.0
33274,Ghana,GHA,2020-03-02,0.0,0.0,0.0,0.0
33275,Ghana,GHA,2020-03-03,0.0,0.0,0.0,0.0
33276,Ghana,GHA,2020-03-04,0.0,0.0,0.0,0.0
33277,Ghana,GHA,2020-03-05,0.0,0.0,0.0,0.0
33278,Ghana,GHA,2020-03-06,0.0,0.0,0.0,0.0
33279,Ghana,GHA,2020-03-07,0.0,0.0,0.0,0.0
33280,Ghana,GHA,2020-03-08,0.0,0.0,0.0,0.0
33281,Ghana,GHA,2020-03-09,0.0,0.0,0.0,0.0
33282,Ghana,GHA,2020-03-10,0.0,0.0,0.0,0.0
33283,Ghana,GHA,2020-03-11,0.0,0.0,0.0,0.0
33284,Ghana,GHA,2020-03-12,0.0,0.0,0.0,0.0
33285,Ghana,GHA,2020-03-13,0.0,0.0,0.0,0.0
33286,Ghana,GHA,2020-03-14,5.0,0.7142857142857143,0.0,0.0
33287,Ghana,GHA,2020-03-15,1.0,0.8571428571428571,0.0,0.0
33288,Ghana,GHA,2020-03-16,0.0,0.8571428571428571,0.0,0.0
33289,Ghana,GHA,2020-03-17,4.0,1.4285714285714286,0.0,0.0
33290,Ghana,GHA,2020-03-18,1.0,1.5714285714285714,0.0,0.0
33291,Ghana,GHA,2020-03-19,4.0,2.142857142857143,0.0,0.0
33292,Ghana,GHA,2020-03-20,1.0,2.2857142857142856,0.0,0.0
33293,Ghana,GHA,2020-03-21,3.0,2.0,0.0,0.0
33294,Ghana,GHA,2020-03-22,0.0,1.8571428571428572,0.0,0.0
33295,Ghana,GHA,2020-03-23,5.0,2.5714285714285716,0.0,0.0
33296,Ghana,GHA,2020-03-24,3.0,2.4285714285714284,2.0,0.2857142857142857
33297,Ghana,GHA,2020-03-25,26.0,6.0,0.0,0.2857142857142857
33298,Ghana,GHA,2020-03-26,15.0,7.571428571428571,0.0,0.2857142857142857
33299,Ghana,GHA,2020-03-27,64.0,16.571428571428573,1.0,0.42857142857142855
33300,Ghana,GHA,2020-03-28,5.0,16.857142857142858,1.0,0.5714285714285714
33301,Ghana,GHA,2020-03-29,0.0,16.857142857142858,0.0,0.5714285714285714
33302,Ghana,GHA,2020-03-30,15.0,18.285714285714285,0.0,0.5714285714285714
33303,Ghana,GHA,2020-03-31,0.0,17.857142857142858,0.0,0.2857142857142857
33304,Ghana,GHA,2020-04-01,9.0,15.428571428571429,0.0,0.2857142857142857
33305,Ghana,GHA,2020-04-02,34.0,18.142857142857142,0.0,0.2857142857142857
33306,Ghana,GHA,2020-04-03,9.0,10.285714285714286,0.0,0.14285714285714285
33307,Ghana,GHA,2020-04-04,1.0,9.714285714285714,0.0,0.0
33308,Ghana,GHA,2020-04-05,0.0,9.714285714285714,0.0,0.0
33309,Ghana,GHA,2020-04-06,9.0,8.857142857142858,1.0,0.14285714285714285
33310,Ghana,GHA,2020-04-07,0.0,8.857142857142858,0.0,0.14285714285714285
33311,Ghana,GHA,2020-04-08,73.0,18.0,0.0,0.14285714285714285
33312,Ghana,GHA,2020-04-09,26.0,16.857142857142858,1.0,0.2857142857142857
33313,Ghana,GHA,2020-04-10,0.0,15.571428571428571,0.0,0.2857142857142857
33314,Ghana,GHA,2020-04-11,65.0,24.714285714285715,0.0,0.2857142857142857
33315,Ghana,GHA,2020-04-12,30.0,29.0,2.0,0.5714285714285714
33316,Ghana,GHA,2020-04-13,158.0,50.285714285714285,0.0,0.42857142857142855
33317,Ghana,GHA,2020-04-14,0.0,50.285714285714285,0.0,0.42857142857142855
33318,Ghana,GHA,2020-04-15,70.0,49.857142857142854,0.0,0.42857142857142855
33319,Ghana,GHA,2020-04-16,0.0,46.142857142857146,0.0,0.2857142857142857
33320,Ghana,GHA,2020-04-17,5.0,46.857142857142854,0.0,0.2857142857142857
33321,Ghana,GHA,2020-04-18,0.0,37.57142857142857,0.0,0.2857142857142857
33322,Ghana,GHA,2020-04-19,193.0,60.857142857142854,1.0,0.14285714285714285
33323,Ghana,GHA,2020-04-20,208.0,68.0,0.0,0.14285714285714285
33324,Ghana,GHA,2020-04-21,0.0,68.0,0.0,0.14285714285714285
33325,Ghana,GHA,2020-04-22,0.0,58.0,0.0,0.14285714285714285
33326,Ghana,GHA,2020-04-23,112.0,74.0,0.0,0.14285714285714285
33327,Ghana,GHA,2020-04-24,0.0,73.28571428571429,0.0,0.14285714285714285
33328,Ghana,GHA,2020-04-25,125.0,91.14285714285714,1.0,0.2857142857142857
33329,Ghana,GHA,2020-04-26,0.0,63.57142857142857,0.0,0.14285714285714285
33330,Ghana,GHA,2020-04-27,271.0,72.57142857142857,1.0,0.2857142857142857
33331,Ghana,GHA,2020-04-28,0.0,72.57142857142857,0.0,0.2857142857142857
33332,Ghana,GHA,2020-04-29,121.0,89.85714285714286,5.0,1.0
33333,Ghana,GHA,2020-04-30,0.0,73.85714285714286,0.0,1.0
33334,Ghana,GHA,2020-05-01,403.0,131.42857142857142,1.0,1.1428571428571428
33335,Ghana,GHA,2020-05-02,0.0,113.57142857142857,0.0,1.0
33336,Ghana,GHA,2020-05-03,95.0,127.14285714285714,1.0,1.1428571428571428
33337,Ghana,GHA,2020-05-04,0.0,88.42857142857143,0.0,1.0
33338,Ghana,GHA,2020-05-05,550.0,167.0,0.0,1.0
33339,Ghana,GHA,2020-05-06,0.0,149.71428571428572,0.0,0.2857142857142857
33340,Ghana,GHA,2020-05-07,0.0,149.71428571428572,0.0,0.2857142857142857
33341,Ghana,GHA,2020-05-08,372.0,145.28571428571428,0.0,0.14285714285714285
33342,Ghana,GHA,2020-05-09,921.0,276.85714285714283,0.0,0.14285714285714285
33343,Ghana,GHA,2020-05-10,251.0,299.14285714285717,4.0,0.5714285714285714
33344,Ghana,GHA,2020-05-11,0.0,299.14285714285717,0.0,0.5714285714285714
33345,Ghana,GHA,2020-05-12,437.0,283.0,0.0,0.5714285714285714
33346,Ghana,GHA,2020-05-13,427.0,344.0,0.0,0.5714285714285714
33347,Ghana,GHA,2020-05-14,281.0,384.14285714285717,2.0,0.8571428571428571
33348,Ghana,GHA,2020-05-15,122.0,348.42857142857144,0.0,0.8571428571428571
33349,Ghana,GHA,2020-05-16,108.0,232.28571428571428,4.0,1.4285714285714286
33350,Ghana,GHA,2020-05-17,97.0,210.28571428571428,1.0,1.0
33351,Ghana,GHA,2020-05-18,0.0,210.28571428571428,0.0,1.0
33352,Ghana,GHA,2020-05-19,0.0,147.85714285714286,0.0,1.0
33353,Ghana,GHA,2020-05-20,361.0,138.42857142857142,2.0,1.2857142857142858
33354,Ghana,GHA,2020-05-21,0.0,98.28571428571429,0.0,1.0
33355,Ghana,GHA,2020-05-22,173.0,105.57142857142857,0.0,1.0
33356,Ghana,GHA,2020-05-23,217.0,121.14285714285714,0.0,0.42857142857142855
33357,Ghana,GHA,2020-05-24,131.0,126.0,0.0,0.2857142857142857
33358,Ghana,GHA,2020-05-25,66.0,135.42857142857142,1.0,0.42857142857142855
33359,Ghana,GHA,2020-05-26,125.0,153.28571428571428,0.0,0.42857142857142855
33360,Ghana,GHA,2020-05-27,156.0,124.0,0.0,0.14285714285714285
33361,Ghana,GHA,2020-05-28,339.0,172.42857142857142,2.0,0.42857142857142855
33362,Ghana,GHA,2020-05-29,0.0,147.71428571428572,0.0,0.42857142857142855
33363,Ghana,GHA,2020-05-30,313.0,161.42857142857142,0.0,0.42857142857142855
33364,Ghana,GHA,2020-05-31,152.0,164.42857142857142,1.0,0.5714285714285714
33365,Ghana,GHA,2020-06-01,113.0,171.14285714285714,1.0,0.5714285714285714
33366,Ghana,GHA,2020-06-02,189.0,180.28571428571428,0.0,0.5714285714285714
33367,Ghana,GHA,2020-06-03,227.0,190.42857142857142,2.0,0.8571428571428571
33368,Ghana,GHA,2020-06-04,251.0,177.85714285714286,0.0,0.5714285714285714
33369,Ghana,GHA,2020-06-05,337.0,226.0,0.0,0.5714285714285714
33370,Ghana,GHA,2020-06-06,283.0,221.71428571428572,4.0,1.1428571428571428
33371,Ghana,GHA,2020-06-07,294.0,242.0,2.0,1.2857142857142858
33372,Ghana,GHA,2020-06-08,176.0,251.0,0.0,1.1428571428571428
33373,Ghana,GHA,2020-06-09,272.0,262.85714285714283,4.0,1.7142857142857142
33374,Ghana,GHA,2020-06-10,291.0,272.0,0.0,1.4285714285714286
33375,Ghana,GHA,2020-06-11,0.0,236.14285714285714,0.0,1.4285714285714286
33376,Ghana,GHA,2020-06-12,157.0,210.42857142857142,0.0,1.4285714285714286
33377,Ghana,GHA,2020-06-13,498.0,241.14285714285714,0.0,0.8571428571428571
33378,Ghana,GHA,2020-06-14,262.0,236.57142857142858,0.0,0.5714285714285714
33379,Ghana,GHA,2020-06-15,304.0,254.85714285714286,3.0,1.0
33380,Ghana,GHA,2020-06-16,542.0,293.42857142857144,3.0,0.8571428571428571
33381,Ghana,GHA,2020-06-17,229.0,284.57142857142856,4.0,1.4285714285714286
33382,Ghana,GHA,2020-06-18,397.0,341.2857142857143,8.0,2.5714285714285716
33383,Ghana,GHA,2020-06-19,339.0,367.2857142857143,0.0,2.5714285714285716
33384,Ghana,GHA,2020-06-20,274.0,335.2857142857143,4.0,3.142857142857143
33385,Ghana,GHA,2020-06-21,514.0,371.2857142857143,15.0,5.285714285714286
33386,Ghana,GHA,2020-06-22,437.0,390.2857142857143,0.0,4.857142857142857
